_id,stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
3694,69Rws8DJ,Santoshima Nagar,Santoshima Nagar,17.46868261,78.54433626,SANTHOSHIMA TEMPLE twd Secunderabad
3695,BbxzW3tQ,Rail Nilayam,Rail Nilayam,17.4388351,78.50971425,RAILNILAYAM twds Secunderabad
3696,NLFSmwAt,Bahadur Pally X Road,Bahadur Pally X Road,17.56032954,78.43142324,BAHADUR PALLY X ROAD twd Kompally
3697,38UJELS9,Ramalayam Bahadurpally,Ramalayam Bahadurpally,17.5596999,78.43873836,RAMALAYAM Bahadurpally twd Kompally
3698,uQKKCFz2,Bahadurpally,Bahadurpally,17.55885889,78.44081607,BAHADURPALLY twd Kompalli
3699,y38jJneG,Mrit College,Mrit College,17.560278,78.451349,MRIT COLLEGE twd APPAREL PARK
3700,eLFGljFG,Apparel Park,Apparel Park,17.56373451,78.46660853,APPAREL PARK twd Dulapally
3701,XPmQuLpP,Drs International School,Drs International School,17.55682994,78.46484899,DRS INT SCHOOL twd Dulapally
3702,O2huRETO,Apparel Park X Roads,Apparel Park X Roads,17.54807629,78.46202731,APPAREL Park X Road twd Doolapally
3703,ykDBH9Hb,Gandhi Statue Doolapally,Gandhi Statue Doolapally,17.54618861,78.4691754,GANDHI STATUE DULAPALLY twd Kompalli
3704,ZARwyIk2,St Martins Engg College,St Martins Engg College,17.54396659,78.47742842,ST MARTINS COLLEGE twd Kompalli
3705,i8ecamHS,Gandhi Statue Doolapally,Gandhi Statue Doolapally,17.54608916,78.46917257,GANDHI STATUE twd Bahadurpally
3706,3HH7BmGh,Dulapally,Dulapally,17.54661091,78.46686065,DOOLAPALLY VILLAGE twd Bahadurpally
3707,0OlxXMXJ,Mrit College,Mrit College,17.560226,78.451606,MRIT COLLEGE twd Bahadurpally
3708,YHbDMFTg,Bahadur Pally X Road,Bahadur Pally X Road,17.56,78.432,BAHADURPALLY X ROAD twd Bowrampet
3709,dn4BaDKD,Pocharam,Pocharam,17.55092926,78.24529381,POCHARAM TWD ISNAPUR
3710,QYj869wK,Dgqa,Dgqa,17.469,78.503,DGQA twd Bhudevinagar
3711,cs5o9PIs,Apcpcdl-Tirumalagiri,Apcpcdl-Tirumalagiri,17.471,78.501,APCPDCL twd Bhudevinagar
3712,Ugtk2Zum,Rtc Colony Bowenpally,Rtc Colony Bowenpally,17.47326497,78.49951386,RTC COLONY twd Secunderabad
3713,aErZQ93D,Kabela-Bowenpally,Kabela-Bowenpally,17.476,78.498,KABELA twd Bhudevinagar
3714,2auFWr2s,Teachers Colony Lalbazar,Teachers Colony Lalbazar,17.48100912,78.50188896,TEACHERS COLONY twd Kistamma Enclave
3715,pZPqRYnN,Subhash Nagar X Rd Lalbzazar,Subhash Nagar X Rd Lalbzazar,17.48306857,78.49975258,SUBHASH NAGAR X ROADS twd Bhudevinagar
3716,W0lM18OQ,Subhash Nagar Lal Bazar,Subhash Nagar Lal Bazar,17.48488751,78.50270703,SUBHASH NAGAR twd Bhudevinagar
3717,TLqBK05w,Bhudevinagar,Bhudevinagar,17.49140353,78.50304365,BHUDEVINAGAR twd Secunderabad
3718,qzc3H8UN,Gollaguda,Gollaguda,17.487,78.504,GOLLAGUDA twd Secunderabad
3719,v3dm9vYj,Subhash Nagar Lal Bazar,Subhash Nagar Lal Bazar,17.4849617,78.50281298,SUBHASH NAGAR twd Secunderabad
3720,YP87OaeV,Teachers Colony Lalbazar,Teachers Colony Lalbazar,17.48106284,78.50191176,TEACHERS COLONY twd Secunderabad
3721,EwhrY7XJ,Kabela-Bowenpally,Kabela-Bowenpally,17.476,78.498,KABELA twd Secunderabad
3722,SWrwL1XN,Apcpcdl-Tirumalagiri,Apcpcdl-Tirumalagiri,17.471,78.502,APCPDCL twd Secunderabad
3723,jrELHWOL,Dgqa,Dgqa,17.469,78.503,DGQA twd Secunderabad
3724,08XTeKaq,Gollaguda,Gollaguda,17.487,78.504,GOLLAGUDA twd Bhudevinagar
3725,5irlvAfS,Kistamma Enclave,Kistamma Enclave,17.5,78.496,KISTAMMA Enclave twd Secunderabad
3726,RTTe5YkV,Anjaiah Nagar,Anjaiah Nagar,17.452137,78.363446,ANJAIAH Nagar twd Hafizpet
3727,rFGjUWWg,Kothaguda-Kondapur,Kothaguda-Kondapur,17.45851295,78.36621874,KOTHAGUDA X Road twd Gachibowli
3728,2Qm1XZJt,Anjaiah Nagar,Anjaiah Nagar,17.451991,78.363804,ANJAIAH Nagar twd Gachibowli
3729,ARyUlVUk,Chengicherla Bus Depot,Chengicherla Bus Depot,17.419262,78.609977,CHENGICHERLA Bus Depot
3730,wi3z4xnZ,Chengicherla,Chengicherla,17.43312997,78.60845312,CHENGICHERLA twd FCI
3731,HoNmAA7I,Chengicherla,Chengicherla,17.43328671,78.60856578,CHENGICHERLA twd Uppal
3732,ssdqO8br,Sai Nagar Colony,Sai Nagar Colony,17.42659031,78.60664129,SAINAGAR Colony-CGCL twd Uppal
3733,Q547yokG,Rtc Colony-Cgcl,Rtc Colony-Cgcl,17.41983672,78.60687733,RTC Colony CGCL twd Uppal
3734,kqp1DsnH,Sai Nagar Colony,Sai Nagar Colony,17.42657112,78.60656485,SAINAGAR COLONY-CGCL twd FCI
3735,xvgzN7Fr,Aoc Swimming Pool,Aoc Swimming Pool,17.45914432,78.51594776,AOC Centre twd Secunderabad
3736,w3pVWwXA,Laxmi Nagar West Marredpally,Laxmi Nagar West Marredpally,17.45500306,78.50320861,LAXMINAGAR twd JBS
3737,NccF0jOO,Middle Tank Band,Middle Tank Band,17.41,78.476,MIDDLE TANK BUND twd G.P.R.A Quarters
3738,VuULrTEm,Laxmi Nagar West Marredpally,Laxmi Nagar West Marredpally,17.45501838,78.50314423,LAXMINAGAR twd Safilguda
3739,GAhn7b6M,Aoc Swimming Pool,Aoc Swimming Pool,17.45918201,78.51591356,AOC Centre twd Safilguda
3740,2zyEcIvQ,Beeramguda,Beeramguda,17.51694503,78.30003932,BEERAMGUDA Village twd Lingampally
3741,YIhpLiMq,Raghavendra Colony,Raghavendra Colony,17.53050872,78.29836696,RAGHAVENDRA COLONY twd Sultanpur
3742,r2bAv1xb,Bhel M Enclave,Bhel M Enclave,17.53938863,78.28932524,BHEL Metro Enclave
3743,8eTras9H,Chennapur Ntr Statue,Chennapur Ntr Statue,17.51533618,78.57104301,CHENNAPUR NTR STATUE twd Secunderabad
3744,AdnCkQGG,Devendar Nagar Twd Dammaiguda,Devendar Nagar Twd Dammaiguda,17.51431815,78.5727033,DEVENDAR Nagar twd Dammaiguda
3745,Tdv6meSQ,Sathyanarayana Colony-Nagaram,Sathyanarayana Colony-Nagaram,17.48593051,78.61454276,SATYANARAYANA Colony twd Ghatkesar
3746,q9TxHIjx,Annapurna Clny Nagaram,Annapurna Clny Nagaram,17.48207984,78.61649171,ANNAPURNA Colony twd Ghatkesar
3747,MFjAHvTS,Rtc Colony,Rtc Colony,17.47966726,78.6231285,RTC COLONY twd Ghatkesar
3748,JGp0xa85,Rtc Colony Rampally,Rtc Colony Rampally,17.47810442,78.62590022,R L NAGAR twd Ghatkesar
3749,BwPe0qXE,Bharath Nagar-,Bharath Nagar-,17.47094985,78.63397327,BHARATH Nagar twd Ghatkesar
3750,tbnJyth0,Laxmi Nagar-Rampally,Laxmi Nagar-Rampally,17.46951255,78.63638196,LAXMI Nagar Ramapally twd Ghatkesar
3751,srALAi35,Rampally Ghatkesar,Rampally Ghatkesar,17.46706821,78.64269018,RAMPALLY Village twd Ghatkesar
3752,OBJyfg0o,Pogulaguda,Pogulaguda,17.45633966,78.65942415,POGULAGUDA twd Ghatkesar
3753,Eh9SyeKW,Kitti Steels Limited,Kitti Steels Limited,17.44958632,78.66149645,KITTI STEEL twd Ghatkesar
3754,J4UtvzLf,Edulabad X Rds,Edulabad X Rds,17.45096826,78.68075375,EDULABAD X Road twd Ghatkesar
3755,XhY4rDIb,Edulabad X Rds,Edulabad X Rds,17.45049265,78.68046306,EDULLABAD X Road twd MGBS
3756,rEGnkgVh,Kitti Steels Limited,Kitti Steels Limited,17.44951962,78.66128219,KITTI STEEL twd Rampally
3757,H9FXzF8x,Pogulaguda,Pogulaguda,17.45617306,78.65933254,POGULAGUDA twd Rampally
3758,1trPDgEd,Rampally Ghatkesar,Rampally Ghatkesar,17.46717055,78.64133835,RAMPALLY Village twd ECIL
3759,cAG7O4mg,Laxmi Nagar-Rampally,Laxmi Nagar-Rampally,17.46887229,78.63704748,LAXMINAGAR twd Secunderabad
3760,yK8j2BUM,Bharath Nagar Twd Rampally X Roads,Bharath Nagar Twd Rampally X Roads,17.47099245,78.6337181,BHARATH Nagar twd Rampally x roads
3761,WVXIqDrV,Rtc Colony Rampally,Rtc Colony Rampally,17.47794676,78.62583518,R L NAGAR  twd ECIL
3762,105Fwita,Rtc Colony,Rtc Colony,17.47953487,78.62316974,RTC COLONY twd ECIL
3763,P3NXmuJz,Annapurna Clny Nagaram,Annapurna Clny Nagaram,17.48197875,78.61639112,ANNAPURNA Colony twd Ecil
3764,8HEc7NA3,Sathyanarayana Colony-Nagaram,Sathyanarayana Colony-Nagaram,17.48570801,78.61456172,SATYANARAYANA Clny twd Rampally X Roads
3765,9KRruIO4,Devender Nagar Twd Secunderabad,Devender Nagar Twd Secunderabad,17.51428234,78.57260406,DEVENDER NAGAR twd Secunderabad
3766,9zzZdNaU,Lalbazar,Lalbazar,17.47893432,78.51414533,CHURCH twd Secunderabad
3767,5iS712JR,Lakadwala Colony,Lakadwala Colony,17.51295611,78.52026613,LAKUDAWALA twd Kondapur
3768,HY7mOFHq,Bollaram Bazar,Bollaram Bazar,17.51759475,78.51655662,BOLLARAM twd Hakimpet
3769,sdYWc7BU,Contonment Hospital,Contonment Hospital,17.52172558,78.51773679,CNT HOSPITAL twd Hakimpet
3770,5SEArKYX,Sadhana Mandhir,Sadhana Mandhir,17.52569202,78.51809016,SADANA Mandir twd Hakimpet
3771,Ye8JAcKU,Risala Bazar,Risala Bazar,17.52881044,78.5180077,RISALA BAZAR twd Hakimpet
3772,Eg15ENPD,Kowkoor X Road,Kowkoor X Road,17.52739352,78.52277393,KOWKUR X Road twd Gajwel Pragnapur
3773,a7aszT4v,Koteshwara Temple,Koteshwara Temple,17.534429,78.523927,KOTESHWAR TEMPLE twd Shamirpet
3774,xBdfmxo8,Cisf Hakimpet,Cisf Hakimpet,17.5426616,78.53091616,CISF twd Shameerpet
3775,UNA4C9VH,Hakimpet,Hakimpet,17.5469881,78.5350706,HAKIMPET twd Siddipet
3776,cxTfs4PF,Kakatiya Nagar - Sainikpuri,Kakatiya Nagar - Sainikpuri,17.474,78.541,KAKATIYA Nagar twd Secunderabad
3777,neiZhEWp,Kakatiya Nagar - Sainikpuri,Kakatiya Nagar - Sainikpuri,17.477,78.543,KAKATIYA NAGAR twd ECIL
3778,KjYsY7CG,Kukatpally Bus Depot,Kukatpally Bus Depot,17.47345276,78.42590203,KUKATPALLY Bus Depot
3779,5SzsfqdH,Chennapur Ntr Statue,Chennapur Ntr Statue,17.51537199,78.5711436,NTR STATUE twd Dammaiguda
3780,5iLUsn8J,Pragathi Nagar-Nagaram,Pragathi Nagar-Nagaram,17.51133579,78.57727645,PRAGATHI NAGAR twd Dammaiguda
3781,q9hJb8Ov,Sai Nagar Dammaiguda,Sai Nagar Dammaiguda,17.50469264,78.58569592,SAI NAGAR twd Dammaiguda
3782,FoYz5Wmw,Saket,Saket,17.49321195,78.57690095,SAKET twd Secunderabad
3783,QEs7pixE,Gr Reddy Nagar,Gr Reddy Nagar,17.49201602,78.57499525,GR REDDY NAGAR BUS STOP twd Chennapur NTR Statue
3784,I5Y0Wocj,Jai Jawan Colony,Jai Jawan Colony,17.49038789,78.57264431,JAI Jawan Colony twd Chennapur NTR Statue
3785,T5vW7Yrt,Kapra,Kapra,17.48654033,78.56649935,KAPRA twd Secunderabad
3786,Cyb81p6Q,Kapra,Kapra,17.48655313,78.56646985,KAPRA BUS STOP twd Chennapur NTR Statue
3787,Jne1oAbE,Saket,Saket,17.49327849,78.57692107,SAKHETH twd Chennapur NTR Statue
3788,YfgpfhXj,Sai Nagar Dammaiguda,Sai Nagar Dammaiguda,17.50464148,78.58564898,SAI NAGAR twd Chennapuram NTR Statue
3789,sPzG4Sec,Ambedkar Nagar Dammaiguda,Ambedkar Nagar Dammaiguda,17.50673903,78.58381838,AMBEDKAR NAGAR twd Chennapuram NTR Statue
3790,NRqt1d5L,Pragathi Nagar-Nagaram,Pragathi Nagar-Nagaram,17.51152484,78.57687414,PRAGATHI NAGAR twd Chennapuram NTR Statue
3791,mLCBQltx,Malaysiya Town Ship,Malaysiya Town Ship,17.47972227,78.39013875,MALAYSIAN Township twd RGIA
3792,sLxLseQF,Siddhi Vinayak Nagar,Siddhi Vinayak Nagar,17.45983446,78.38492017,SIDDHI Vinayak Nagar twd Hitech city
3793,gHcPg1Kk,Vivekananda Nagar Clny,Vivekananda Nagar Clny,17.49627278,78.40599062,VIVEKANANDA NAGAR twd Yellamma banda
3794,n7mc4Fp9,Bhagyanagar Twd Yellamma Banda,Bhagyanagar Twd Yellamma Banda,17.50301203,78.40810954,BHAGYANAGAR twd Yellamma banda
3795,qKWHF5ur,Yellamma Banda,Yellamma Banda,17.50719186,78.40766966,YELLAMMABANDA twd Shapur
3796,KWhWVdjP,Ntr Nagar Kphb,Ntr Nagar Kphb,17.50825974,78.40990797,NTR NAGAR twd Shapur
3797,FFEMbsZQ,Sikh Basthi Twd Shapur,Sikh Basthi Twd Shapur,17.51318763,78.41287315,SIKH BASTHI twd Shapur
3798,ohemmM4a,Mahadevpur Colony,Mahadevpur Colony,17.519,78.414,MAHADEVPUR COLONY twd Shapur
3799,aCtwVCJB,Gajularamaram Bus Stop,Gajularamaram Bus Stop,17.524857,78.42347,GAJULARAMARAM twd Secunderabad
3800,rSdeEvSa,Yellamma Temple,Yellamma Temple,17.526,78.251,YELLAMMA TEMPLE twd Shankerpally
3801,QMFFzVse,Pati X Roads,Pati X Roads,17.524,78.248,PATI X ROAD twd Shankerpally
3802,fQDEZ4rz,Patighanpur,Patighanpur,17.50716112,78.24301989,PATIGHANPUR twd Kollur
3803,5cA40ojD,Ghanpur X Road,Ghanpur X Road,17.51171402,78.22104692,GHANPUR X Road twd Patancheruvu
3804,cuhZqjDz,Velemela,Velemela,17.48017759,78.23894262,VELLEMALA twd Kollur
3805,g8HAkAe2,Kondakal,Kondakal,17.487178,78.217451,VELLEMALA TANDA twd Patancheru
3806,G89VJ54K,Velemela,Velemela,17.48043605,78.23885947,VELLEMALA twd Patancheruvu
3807,CdYhbx42,Patighanpur,Patighanpur,17.50709951,78.24152815,PATIGHANPUR twd Isnapur
3808,rr0iNlzF,Beeramguda,Beeramguda,17.5169988,78.29995215,BEERAMGUDA Village twd Sultanpur
3809,DFvMC2b0,Bhel M Enclave,Bhel M Enclave,17.53974668,78.29726458,BHEL METRO ENCLAVE twd Sulthanpur
3810,KuWi92Ml,Kistareddypet,Kistareddypet,17.55034464,78.29696683,KISTAREDDYPET twd Bonthapally
3811,c18Zo903,Sultanpur-Patancheru,Sultanpur-Patancheru,17.5550893,78.30870155,SULTANPUR
3812,AwojQOb8,Kistareddypet,Kistareddypet,17.55025944,78.29708978,KISTAREDDYPET
3813,J36uxTcB,Bhel M Enclave,Bhel M Enclave,17.53977737,78.29744697,BHEL METRO ENCLAVE twd Lingampally
3814,CDuNNiUT,Raghavendra Colony,Raghavendra Colony,17.53053942,78.29856277,RAGHAVENDRA COLONY twd Lingampally
3815,WOfaNNvQ,Vbit Park,Vbit Park,17.43390916,78.38594645,VBIT Park
3816,bReLVkjY,Ellenki College,Ellenki College,17.54899957,78.28358799,ELLENKI COLLEGE twd Patancheru
3817,8vSqjJ3u,Gandigudem,Gandigudem,17.55913154,78.32829235,GANDIGUEM twd Sulthapur
3818,e3PvYJhF,Bollaram Railway Station,Bollaram Railway Station,17.53382912,78.51606359,BOLLARAM RAILWAY STATION RTC BUS STOP
3819,Jmrel65R,Allwyn Colony,Allwyn Colony,17.50494414,78.41415518,ALLWYN Colony
3820,k29v5UHY,My Villas,My Villas,17.45044212,78.59790804,MY Villas twd Nacharam
3821,0dlNfCfi,Shakti Sai Nagar,Shakti Sai Nagar,17.44590798,78.58239948,SHAKTI Sai Nagar X Road twd Mallapur
3822,r5DiM60F,Suraj Nagar,Suraj Nagar,17.43267894,78.59792612,SURAJNAGAR twd Mallapur
3823,bu3V4DUE,Bolliguda,Bolliguda,17.433858,78.59240279,BOLLIGUDA twd Mallapur
3824,ez35LCXj,Alwal Raithu Bazar Twd Hakimpet,Alwal Raithu Bazar Twd Hakimpet,17.50692578,78.51604698,ALWAL RAITHU BAZAR twd Hakimpet
3825,m4rGC1CO,Kot Temple-Bolarum,Kot Temple-Bolarum,17.53597941,78.52409901,KOT TEMPLE twd Kondapur
3826,dz2wA4q5,Yamjal X Roads,Yamjal X Roads,17.55563355,78.53820747,YAMJAL X ROAD twd Kondapur
3827,iUW9mdHN,Ap Sport School,Ap Sport School,17.55962198,78.54436559,A.P SPORTS SCHOOL twd Kondapur
3828,JCTUCJdZ,Thumkunta-Shamirpet,Thumkunta-Shamirpet,17.56696164,78.55408072,THUMKUNTA twd Kondapur
3829,aD5PABh8,Dongala Mysamma Temple,Dongala Mysamma Temple,17.57378647,78.56594414,DONGALA Maisamma twd Kondapur
3830,f5cGi9ma,Soul Darga,Soul Darga,17.58601247,78.57305469,SOUL DARGA twd Kondapur
3831,xHdFjZpD,Shamirpet Hospital,Shamirpet Hospital,17.59404718,78.56949015,HOSPITAL twd Kondapur
3832,elXjVCzq,Shamirpet,Shamirpet,17.59598682,78.56894854,SHAMIRPET twd Siddipet
3833,xWmOgsbe,Mro Shamirpet,Mro Shamirpet,17.60604686,78.56882212,SHAMIRPET M.R.O twd Kondapur
3834,EifjhZ6S,Aliabad X Road,Aliabad X Road,17.61936996,78.57164383,ALIYABAD X RD twd Yadagirigutta
3835,Doxv2Lfe,Hbl Company-Aliabad,Hbl Company-Aliabad,17.62470242,78.58433067,HBL COMPANY twd Aliabad
3836,YJME5u7L,Aliabad Shamirpet,Aliabad Shamirpet,17.62524701,78.59479666,ALIABAD twd Secundrabad
3837,5d0ZqzGv,Lalgadi Malakpet,Lalgadi Malakpet,17.63120568,78.60659561,LALGADIMALAKPET twd Kondapur
3838,2vmnB6h7,Kolthur X Rd,Kolthur X Rd,17.62782628,78.61694634,KOLTHUR X ROADS twd Kondapur
3839,6uArypJ2,Jaggamguda,Jaggamguda,17.62543362,78.625052,JAGGAMGUDA twd Kondapur
3840,4d7W6g6K,Jaggamguda,Jaggamguda,17.62535179,78.62500638,JAGGAMGUDA twd Secundrabad
3841,VXDfDbgv,Kolthur X Rd,Kolthur X Rd,17.62785183,78.61688196,KOLTHUR X ROADS twd Secunderabad
3842,n5cuXNzM,Lalgadi Malakpet,Lalgadi Malakpet,17.63110085,78.60658756,LALGADIMALAKPET twd Secundrabad
3843,jDVJCH8E,Hbl Company-Aliabad,Hbl Company-Aliabad,17.62458751,78.58434945,HBL COMPANY twd Secunderabad
3844,wFjdBaNP,Aliabad X Road,Aliabad X Road,17.61929263,78.57150335,ALIYABAD X RD twd Secunderabad
3845,0cojhOrX,Mro Shamirpet,Mro Shamirpet,17.60581057,78.56888112,SHAMIRPET M.R.O twd Secundrabad
3846,pG1KmNKX,Shamirpet,Shamirpet,17.5951747,78.56919497,SHAMIRPET twd JBS
3847,PAZtgtOq,Soul Darga,Soul Darga,17.58604093,78.57316095,SOUL DARGA twd Secundrabad
3848,8GQBsdck,Dongala Mysamma Temple,Dongala Mysamma Temple,17.57367009,78.56596828,DONGALA Maisamma twd Secundrabad
3849,2rfppA4l,Thumukunta,Thumukunta,17.56451733,78.55181057,THUMKUNTA twd Secunderabad
3850,GkpN8fs1,Ap Sport School,Ap Sport School,17.55923874,78.54415123,TG SPORTS SCHOOL twd Secundrabad
3851,rJgdVSsn,Kowkoor X Road,Kowkoor X Road,17.52706739,78.52271497,KOWKUR X ROAD twd Secundrabad
3852,K8uPZ4DW,Aliabad X Road,Aliabad X Road,17.61931883,78.57138097,ALIYABAD X Road twd Siddipet
3853,niaTBwCg,Majidpur Shamirpet,Majidpur Shamirpet,17.62804356,78.56908768,MAJIDPUR X ROAD twd Medchal
3854,XRYFQCIi,Kolthur X Road Twd Turkapally,Kolthur X Road Twd Turkapally,17.64625087,78.57896089,KOLTHUR X ROAD twd Turkapally
3855,JOFzip1M,Muraharipally-Medchal,Muraharipally-Medchal,17.66380016,78.58795535,MURARIPALLY twd Thurkapally
3856,hLTRHtcR,Turkapally-Shameerpet,Turkapally-Shameerpet,17.67208252,78.59320066,TURKAPALLY twd Kolthur
3857,zqBVmun0,Turkapally-Shameerpet,Turkapally-Shameerpet,17.67228825,78.59304584,TURKAPALLY twd JBS
3858,3YHRoJA3,Kolthur X Road Twd Shamirpet,Kolthur X Road Twd Shamirpet,17.64607579,78.57917413,KOLTHUR X ROAD twd Shamirpet
3859,5vUOzmjl,Kesavaram-Shamirpet,Kesavaram-Shamirpet,17.63352414,78.65234889,KESAVARAM twd Kondapur
3860,FV23u6uw,Kesavaram-Shamirpet,Kesavaram-Shamirpet,17.63342964,78.65230597,KESHAVARAM twd Aliyabad
3861,tIJisIst,Dongala Mysamma Temple,Dongala Mysamma Temple,17.5730168,78.56628209,DONGALA MAISAMMA twd BITS
3862,3Rj8rEvz,Bitsphilani X Road,Bitsphilani X Road,17.56120546,78.5741061,BITS Philani X Road twd Collector Office
3863,1VAzYJNM,Anthai Pally,Anthai Pally,17.55711902,78.57650667,ANTHAIPALLY twd Yadgarpally
3864,HKu52U9n,Dharmavaram-Keesara,Dharmavaram-Keesara,17.5474088,78.6113539,DHARMARAM twd Anthaipally
3865,hN82bvHM,Thimmaipally,Thimmaipally,17.54641909,78.61591369,THIMMAIPALLY twd Dharmaram
3866,lHO9llEk,Narsampally,Narsampally,17.55507062,78.62257361,NARSAMPALLY twd Yadgarpally
3867,BXLc9GWX,Narsampally,Narsampally,17.55491718,78.62286329,NARSAMPALLY VILLAGE twd Dharmaram
3868,XBXjyyAt,Anthai Pally,Anthai Pally,17.55706275,78.57649728,ANTHAIPALLY twd Dongala Maisamma
3869,FyuDBCmw,Bitsphilani X Road,Bitsphilani X Road,17.56114153,78.57404709,BITS PHILANI X RDS twd Thumkinta
3870,Ae0EQtEA,Sv Nagar,Sv Nagar,17.4810929,78.5918298,SV NAGAR twd Nagaram
3871,b4xT13dk,Pg Collegebolarum,Pg Collegebolarum,17.521,78.521,PG COLLEGE twd Kondapur
3872,Db3JKMeQ,Sadhana Mandhir,Sadhana Mandhir,17.52238513,78.52175467,S.MANDIR twd Kondapur
3873,h7Lnkk8F,Collector Office,Collector Office,17.56329222,78.5832417,MEDCHAL Collector Office
3874,JFDBO4Lz,Upparpally,Upparpally,17.57664925,78.58799458,UPPERPALLY twd Ivy League
3875,s69H99zg,Upparpally,Upparpally,17.57644718,78.58795166,UPPARAPALLY twd Myasmma
3876,46eSOGf0,Collector Office,Collector Office,17.56329957,78.58312905,MEDCHAL Collector Office twd Hakimpet
3877,p0nkYYZK,Sadhana Mandhir,Sadhana Mandhir,17.52231869,78.52205488,S.MANDIR twd Secunderabad
3878,V8eC6s0O,Pg Collegebolarum,Pg Collegebolarum,17.521,78.521,PG COLLEGE twd Secundrabad
3879,cNKKeb61,Subash Nagar Auto Stand,Subash Nagar Auto Stand,17.51488855,78.45568255,AUTOSTAND twd Shubashnagar
3880,nlBMjIQU,Subhash Nagar Jeedimetla,Subhash Nagar Jeedimetla,17.51340499,78.46056011,SUBASH NAGAR Jeedimetla
3881,ERB7imjF,Risala Bazar,Risala Bazar,17.52705848,78.52284908,RISALA Bazar Eagle twd JBS
3882,7WTD9WVI,Bowrampet,Bowrampet,17.56228364,78.40115726,BOWRAMPET Village
3883,mS3BPwsV,Shambhupur,Shambhupur,17.563,78.374,SHAMBUPUR twds Mallampet
3884,h1FtWrAa,Hmt Hills Colony,Hmt Hills Colony,17.50286923,78.3919841,HMT HILLS Colony twd Pragathi Nagar
3885,WiDnh2LP,Hmt Hills Colony,Hmt Hills Colony,17.5054064,78.3958733,HMT Hills Twd Aditya Nagar
3886,b31lgmJs,Pragathi Nagar,Pragathi Nagar,17.52085466,78.39629173,PRAGATHI NAGAR
3887,bhKHUJCL,Aleap X Roads,Aleap X Roads,17.532,78.394,ALEAP BUS STOP twd Bachupally X Roads
3888,Vrl7Cdak,Sai Nagar,Sai Nagar,17.52967,78.3943,SAINAGAR twd Pragathinagar kaman
3889,xKpoHCey,Sai Nagar,Sai Nagar,17.5294959,78.3944571,SAINAGAR twd JNTU
3890,5ZYARdRr,Aleap X Roads,Aleap X Roads,17.53169532,78.39412988,ALEAP BUS STOP twd JNTU
3891,UgiXENyi,Hmt Hills Colony,Hmt Hills Colony,17.50525808,78.39601546,HMT HILLS twd JNTU
3892,aLph5tcL,New Lb Nagar Jeedimetla,New Lb Nagar Jeedimetla,17.514068,78.441878,NLB NAGAR twd Bachupally
3893,xlTBnHhq,Roda Mestry Nagar,Roda Mestry Nagar,17.518303,78.435909,RODAMESTRI Nagar twd Secunderabad
3894,Xb0eMbFL,Usha Mallapudi Hospital (Umcc Hospital),Usha Mallapudi Hospital (Umcc Hospital),17.52244688,78.42915416,UMCC HOSPITAL twd KPHB
3895,OuqgmAH0,Usha Mallapudi Hospital (Umcc Hospital),Usha Mallapudi Hospital (Umcc Hospital),17.52254911,78.42930971,UMCC HOSPITAL twd  shapur
3896,mPivJW5V,New Lb Nagar Jeedimetla,New Lb Nagar Jeedimetla,17.514099,78.442001,NLB NAGAR twd Secunderabad
3897,eBk2OnHs,Maithrivanam,Maithrivanam,17.43617645,78.44438106,MAITRIVANAM twd MGBS
3898,T5C6BNBt,Ramakrishna Nagar,Ramakrishna Nagar,17.49299642,78.45938932,Ramakrishna Nagar
3899,4erJLEDQ,Dilkushnagar,Dilkushnagar,17.49025514,78.45871461,Dilkush Nagar
3900,yFZqojT8,Gajularamaram Bus Stop,Gajularamaram Bus Stop,17.524668,78.423433,GAJULARAMARAM twd Bachupally
3901,d6rMTxRn,Devender Nagar Colony Jeedimetla,Devender Nagar Colony Jeedimetla,17.5281595,78.41482581,DEVENDER NAGAR twd shapur
3902,qg0Bi3Bn,Kaisar Nagar,Kaisar Nagar,17.53439922,78.40403481,KAISAR Nagar
3903,NQAPq09K,Srinivas Nagar-Jeedimetla,Srinivas Nagar-Jeedimetla,17.51608436,78.43850702,SRI NIWAS Nagar twd Bachupally
3904,ulN5NoeC,Hal Colony,Hal Colony,17.52079551,78.43163319,HAL COLONY twd Balanagar
3905,c3U62ake,Mahadevpur Colony,Mahadevpur Colony,17.519,78.414,MAHADEVPUR COLONY twd KPHB
3906,2vPEPSzJ,Sikh Basthi,Sikh Basthi,17.51304946,78.41286242,SIKH BASTHI twd KPHB
3907,sEPfG8km,Ntr Nagar,Ntr Nagar,17.50824575,78.41001391,NTR NAGAR twd KPHB
3908,EBDKVDHP,Yellamma Banda,Yellamma Banda,17.50706392,78.40776086,YELLAMMABANDA twd KPHB
3909,7piSZw6Q,Bhagyanagar-Kukatpally,Bhagyanagar-Kukatpally,17.5029711,78.40800762,BHAGYANAGAR twd Kphb
3910,uEEfqjP0,Vivekananda Nagar Clny,Vivekananda Nagar Clny,17.49649406,78.40639293,VIVEKANANDA NAGAR twd Kphb
3911,v4SMnx7i,Roda Mestry Nagar,Roda Mestry Nagar,17.518065,78.435954,RODAMESHTRINAGAR twd Bachupally
3912,vXctIq2d,Kphb Lodha Apartment,Kphb Lodha Apartment,17.47302948,78.39347139,KPHB Lotha Apartment
